date,open,high,low,close,volume,ticker,arithmetic_return,geometric_return
1999-12-28,145.875,146.5,145.4843,146.1875,4084500.0,SPY,-0.0006405471106335492,-0.0006407523485817494
1999-12-29,146.3125,146.8125,145.3125,146.8125,3001000.0,SPY,0.004275331338178701,0.004266218074733759
1999-12-30,147.125,147.5625,146.1875,146.6406,3641300.0,SPY,-0.0011708812260535773,-0.0011715672430248842
1999-12-31,146.8437,147.5,146.25,146.875,3172700.0,SPY,0.001598465909168345,0.0015971897223167424
2000-01-03,148.25,148.25,143.875,145.4375,8164300.0,SPY,-0.009787234042553217,-0.009835443835912939
2000-01-04,143.5312,144.0625,139.6406,139.75,8089800.0,SPY,-0.03910614525139666,-0.03989132902730197
2000-01-05,139.9375,141.5312,137.25,140.0,12177900.0,SPY,0.0017889087656528524,0.0017873105740956587
2000-01-06,139.625,141.5,137.75,137.75,6227200.0,SPY,-0.016071428571428625,-0.016201974576280486
2000-01-07,140.3125,145.75,140.0625,145.75,8066500.0,SPY,0.05807622504537213,0.056452377197577966
2000-01-10,146.25,146.9062,145.0312,146.25,5741700.0,SPY,0.0034305317324185847,0.0034246608813641747
2000-01-11,145.8125,146.0937,143.5,144.5,7503700.0,SPY,-0.011965811965811923,-0.01203797855947898
2000-01-12,144.5937,144.5937,142.875,143.0625,6907700.0,SPY,-0.009948096885813107,-0.00999790983970135
2000-01-13,144.4687,145.75,143.2812,145.0,5158300.0,SPY,0.013543031891655843,0.01345214470778904
2000-01-14,146.5312,147.4687,145.9687,146.9687,7437300.0,SPY,0.01357724137931049,0.013485896516311671
2000-01-18,145.3437,146.625,145.1875,145.8125,6488500.0,SPY,-0.007866981200759127,-0.007898089155237254
2000-01-19,145.3125,147.0,145.0,147.0,6157900.0,SPY,0.008144020574367694,0.008111036997087498
2000-01-20,146.9687,146.9687,143.8125,144.75,5800100.0,SPY,-0.015306122448979553,-0.015424470325631639
2000-01-21,145.5,145.5,144.0625,144.4375,6244800.0,SPY,-0.0021588946459413227,-0.00216122841850518
2000-01-24,145.6562,145.8437,139.4062,140.3437,7896900.0,SPY,-0.028343054954565017,-0.028752474014743082
2000-01-25,140.5156,141.9375,139.0,141.9375,9942500.0,SPY,0.011356405738198294,0.01129240584592079
2000-01-26,141.0,141.5468,140.0937,140.8125,5158100.0,SPY,-0.00792602377807139,-0.007957601673314088
2000-01-27,141.8437,142.2187,138.125,140.25,10922700.0,SPY,-0.003994673768308976,-0.004002673789657556
2000-01-28,139.4375,140.0625,135.5312,135.875,11916200.0,SPY,-0.031194295900178304,-0.031691198961432236
2000-01-31,135.8125,139.6718,135.0,139.5625,10768700.0,SPY,0.027138914443422202,0.026777184159003063
2000-02-01,139.75,141.6875,138.5312,140.9375,8419900.0,SPY,0.009852216748768461,0.009804000096620835
2000-02-02,141.2812,142.25,140.375,141.0625,6205900.0,SPY,0.0008869179600887733,0.000886524880757052
2000-02-03,140.875,143.25,140.0,143.1875,7997500.0,SPY,0.015064244572441376,0.01495190563595991
2000-02-04,143.1875,144.0,142.125,142.5937,4925400.0,SPY,-0.0041470100392840825,-0.004155632732604181
2000-02-07,142.5625,142.7812,141.4375,142.375,5845800.0,SPY,-0.0015337283484474495,-0.0015349057137638963
2000-02-08,143.9687,144.5625,143.625,144.3125,4936400.0,SPY,0.013608428446005183,0.013516665347367824
2000-02-09,144.4687,144.4687,141.2656,141.2812,8511500.0,SPY,-0.021005110437418706,-0.021228856523901586
2000-02-10,141.625,142.5625,140.875,141.5625,6690600.0,SPY,0.0019910646285563605,0.0019890850865406946
2000-02-11,141.8437,141.9375,138.0312,138.6875,9849800.0,SPY,-0.020309050772626902,-0.020518114984540446
2000-02-14,139.7812,139.7812,138.3125,139.5,8528800.0,SPY,0.005858494817485349,0.005841400568607633
2000-02-15,139.25,141.2187,137.7968,141.0781,11078300.0,SPY,0.011312544802867475,0.011249036479593234
2000-02-16,140.375,140.9375,138.7968,139.0,8845400.0,SPY,-0.014730138837991236,-0.014839704610321788
2000-02-17,140.4375,140.4375,138.2187,138.2812,7584200.0,SPY,-0.005171223021582683,-0.005184640070374637
2000-02-18,138.875,138.875,134.625,135.3125,9409200.0,SPY,-0.021468572734399283,-0.02170237486350819
2000-02-22,135.1875,136.3437,133.5312,134.9687,16415400.0,SPY,-0.0025407852193994884,-0.0025440184920270835
2000-02-23,135.625,137.4687,134.5,136.5625,12119000.0,SPY,0.011808663786492701,0.01173948558512742
2000-02-24,136.6875,137.0312,133.0937,133.8125,17375000.0,SPY,-0.020137299771167072,-0.020342818940007754
2000-02-25,135.1875,136.7187,133.125,133.3281,10559900.0,SPY,-0.00361999065857066,-0.0036265586803305677
2000-02-28,133.375,136.6875,132.7187,136.125,13397800.0,SPY,0.02097757336975481,0.0207605735835537
2000-02-29,136.0625,137.4375,135.75,137.4375,8242500.0,SPY,0.009641873278236845,0.009595687061855335
2000-03-01,137.625,139.0,137.2187,138.4375,6868000.0,SPY,0.007276034561164213,0.007249691924474876
2000-03-02,138.6875,139.125,137.3437,138.5312,7600200.0,SPY,0.0006768397291196937,0.0006766107764139363
2000-03-03,140.4375,141.7187,139.7187,141.125,12770300.0,SPY,0.01872357995888274,0.018550451453957267
2000-03-06,140.8125,141.3437,138.75,139.75,11967100.0,SPY,-0.009743135518157642,-0.009790910434617528
2000-03-07,140.0,140.1562,135.2187,137.0468,20062000.0,SPY,-0.01934311270125233,-0.01953263870165798
2000-03-08,136.4687,137.8437,135.0312,136.875,11808500.0,SPY,-0.0012535863661171653,-0.0012543727627852856
2000-03-09,137.25,140.875,136.125,140.875,5500900.0,SPY,0.029223744292237397,0.02880487178917506
2000-03-10,140.1875,142.0,139.5312,140.125,7924600.0,SPY,-0.0053238686779059075,-0.005338090967616353
2000-03-13,136.6875,140.4687,135.6875,138.5937,10540500.0,SPY,-0.010928099910793798,-0.01098825021506469
2000-03-14,139.2812,140.0937,136.1562,136.625,8263900.0,SPY,-0.014204830378292899,-0.014306684680556615
2000-03-15,136.875,140.4375,136.0625,139.8125,10300800.0,SPY,0.02333028362305578,0.02306229275364571
2000-03-16,141.625,146.8437,140.875,146.3437,25601400.0,SPY,0.04671399195350934,0.04565572547208043
2000-03-17,145.8125,148.0,145.4375,146.9375,10272900.0,SPY,0.004057571320118303,0.004049361577859618
2000-03-20,146.875,147.3437,144.7812,146.1875,12502300.0,SPY,-0.005104210974053558,-0.005117281955890449
2000-03-21,145.5312,149.75,144.5,149.1875,13612600.0,SPY,0.02052159042325785,0.020313859754651116
2000-03-22,149.5625,150.8437,148.6875,150.0937,8260000.0,SPY,0.0060742354419773825,0.006055861640863365
2000-03-23,149.1562,153.4687,149.1562,152.6562,11654500.0,SPY,0.01707266860634382,0.016928568403925533
2000-03-24,152.875,155.75,151.7187,153.5625,11462900.0,SPY,0.0059368699076747244,0.005919316137559878
2000-03-27,153.375,153.7812,151.8125,151.9375,8798600.0,SPY,-0.010582010582010581,-0.010638398205055754
2000-03-28,151.25,152.9843,150.5937,151.0625,6334400.0,SPY,-0.005758946935417564,-0.005775593612640389
2000-03-29,151.5625,152.4843,149.6562,151.2187,6747500.0,SPY,0.0010340091021929787,0.0010334748830078888
2000-03-30,150.1562,151.9218,147.125,148.6875,9491900.0,SPY,-0.016738670548020917,-0.01688034528353312
2000-03-31,149.625,152.3125,148.4375,150.375,9249100.0,SPY,0.011349306431273742,0.011285386231666607
2000-04-03,150.125,151.25,148.6875,151.25,8508200.0,SPY,0.005818786367414841,0.005801922616107939
2000-04-04,151.75,153.0,141.3906,150.125,19585500.0,SPY,-0.007438016528925617,-0.007465816510803229
2000-04-05,147.875,150.8125,147.625,149.1875,8387200.0,SPY,-0.0062447960033306105,-0.0062643763010988085
2000-04-06,150.25,151.6875,149.0,150.4843,6378500.0,SPY,0.008692417260159235,0.008654855711405784
2000-04-07,151.5625,152.125,150.5,151.4375,6023600.0,SPY,0.00633421559591274,0.006314238766289968
2000-04-10,151.75,153.1093,150.3125,150.8437,9624200.0,SPY,-0.003921089558398649,-0.003928797184854261
2000-04-11,150.0,151.625,148.375,150.4062,9006400.0,SPY,-0.0029003531469992128,-0.002904567321556648
2000-04-12,150.375,151.1562,146.1562,146.2812,10779200.0,SPY,-0.027425731120126695,-0.02780883737735411
2000-04-13,147.4687,148.1562,143.7812,144.25,12225800.0,SPY,-0.013885584750466973,-0.013982891304770602
2000-04-14,142.625,142.8125,133.5,136.0,29604000.0,SPY,-0.05719237435008662,-0.058893019652156896
2000-04-17,135.1875,140.75,134.6875,140.75,23918200.0,SPY,0.03492647058823528,0.03433038128374774
2000-04-18,140.5625,144.4687,139.7812,144.4687,11069200.0,SPY,0.026420603907637785,0.026077608073030455
2000-04-19,144.5,145.125,142.5312,143.125,6553700.0,SPY,-0.00930097661292728,-0.009344500784326049
2000-04-20,143.5625,143.9375,142.375,143.8125,8537600.0,SPY,0.004803493449781593,0.00479199348708048
2000-04-24,141.5,143.3125,140.5,142.25,12893100.0,SPY,-0.010864841373316003,-0.010924294789144393
2000-04-25,144.625,148.1562,144.4375,148.1562,14102000.0,SPY,0.04151985940246061,0.040681049614350706
2000-04-26,147.9687,148.75,146.0,146.4843,7711100.0,SPY,-0.0112847116759206,-0.011348867141982412
2000-04-27,143.0,147.3437,143.0,146.0,15595300.0,SPY,-0.003306156359418666,-0.0033116337704721405
2000-04-28,147.0,147.8593,145.0625,145.0937,8743400.0,SPY,-0.006207534246575275,-0.006226881092981977
2000-05-01,146.5625,148.4843,145.8437,147.0625,7328300.0,SPY,0.013569162548063618,0.013477925872226704
2000-05-02,145.5,147.125,144.125,144.125,9411900.0,SPY,-0.01997450063748407,-0.020176687898358157
2000-05-03,144.0,144.0,139.7812,140.75,12630700.0,SPY,-0.02341717259323506,-0.023695711569423353
2000-05-04,142.0,142.3593,140.75,141.8125,5963600.0,SPY,0.007548845470692678,0.007520495520260687
2000-05-05,141.0625,144.0,140.9375,143.5312,7862400.0,SPY,0.01211952401939187,0.01204667062975159
2000-05-08,142.75,143.375,141.8437,142.4531,5064100.0,SPY,-0.00751125887611892,-0.007539610440922052
2000-05-09,143.0625,143.4062,140.2656,141.3125,5620300.0,SPY,-0.008006845761868386,-0.008039072690701449
2000-05-10,140.5,140.9687,137.75,138.125,10293900.0,SPY,-0.022556390977443663,-0.0228146777661714
2000-05-11,140.125,141.5,139.125,141.2812,7091100.0,SPY,0.02285031674208149,0.022593158318795218
2000-05-12,141.8125,143.4687,141.625,142.8125,5960800.0,SPY,0.010838667848234396,0.010780350497711208
2000-05-15,142.75,145.6093,142.0,145.2812,4441300.0,SPY,0.017286301969365425,0.017138593642240716
2000-05-16,146.5625,147.7187,145.3125,146.6875,8192200.0,SPY,0.009679848459401397,0.00963329888047763
2000-05-17,145.6875,146.1875,144.4687,145.1562,5907200.0,SPY,-0.010439198977417852,-0.010494069619493862
2000-05-18,145.625,146.3125,143.375,143.375,4325600.0,SPY,-0.01227091918912182,-0.012346828542213554
2000-05-19,142.5625,143.2343,140.4062,141.125,6518400.0,SPY,-0.01569311246730598,-0.01581755297970864
2000-05-22,141.25,141.4687,137.0,140.0625,10839400.0,SPY,-0.0075287865367581475,-0.007557270908680283
2000-05-23,140.4375,140.8125,137.5625,138.0,7979200.0,SPY,-0.014725568942436373,-0.014835066403941029
2000-05-24,138.0,140.6875,136.5,140.25,11081500.0,SPY,0.016304347826086918,0.016172859245600968
2000-05-25,140.6875,141.8125,137.7187,137.8437,8278900.0,SPY,-0.01715721925133684,-0.01730610982719803
2000-05-26,138.8125,139.6875,137.3281,138.0,4814000.0,SPY,0.0011338929526703012,0.0011332505815970762
2000-05-30,140.0,142.9375,139.4687,142.5,5362700.0,SPY,0.032608695652173836,0.03208831455150045
2000-05-31,142.5625,144.0,142.0937,142.8125,6056500.0,SPY,0.002192982456140413,0.0021905813798186818
2000-06-01,143.6875,145.4375,143.0,145.3125,8961600.0,SPY,0.017505470459518557,0.017354014693151572
2000-06-02,148.9375,149.0937,147.4843,147.8437,8962200.0,SPY,0.01741901075268837,0.017269038854804283
2000-06-05,147.4687,148.2187,146.875,147.125,6998100.0,SPY,-0.004861214918187362,-0.0048730690560388635
2000-06-06,146.625,147.7812,145.9062,146.4687,4858900.0,SPY,-0.004460832625318489,-0.004470811827265468
2000-06-07,146.625,148.0,146.0,147.4843,4919500.0,SPY,0.006933904649935263,0.006909975683522055
2000-06-08,147.5,147.75,146.0625,146.9062,5723100.0,SPY,-0.003919739253601784,-0.003927441565467623
2000-06-09,147.5,147.9687,145.625,146.5937,3085300.0,SPY,-0.002127207701240641,-0.0021294734212176313
2000-06-12,146.9687,146.9687,144.875,144.875,3678900.0,SPY,-0.011724241901255095,-0.011793512790096399
2000-06-13,144.8125,147.75,144.625,147.5937,6558700.0,SPY,0.01876583261432274,0.018591926668685078
2000-06-14,148.25,148.875,147.1875,147.8437,6420500.0,SPY,0.001693839235685557,0.0016924063078787499
2000-06-15,148.125,148.75,146.8437,148.1562,5881200.0,SPY,0.0021137187448636574,0.002111487984311316
2000-06-16,148.3125,148.3125,145.875,146.5937,5567900.0,SPY,-0.010546301808496694,-0.010602308170778797
2000-06-19,146.4687,149.1562,146.25,148.4687,5106900.0,SPY,0.012790454160035436,0.012709347165919871
2000-06-20,148.1875,148.875,147.0,147.9375,6480000.0,SPY,-0.0035778584981212003,-0.00358427434172936
2000-06-21,146.9375,148.4375,146.8906,147.875,3115000.0,SPY,-0.00042247570764686326,-0.0004225649756519002
2000-06-22,147.5625,147.6875,145.0,145.625,7490500.0,SPY,-0.015215553677092153,-0.015332497978585852
2000-06-23,145.8125,146.125,143.875,144.375,4863300.0,SPY,-0.008583690987124415,-0.008620743043906975
2000-06-26,145.375,146.25,144.875,146.2343,5201300.0,SPY,0.012878268398268222,0.012796048646087754
2000-06-27,145.9843,146.7187,145.0156,145.1562,4159500.0,SPY,-0.0073724153635637,-0.007399725930397516
2000-06-28,145.625,146.9843,145.3125,145.5625,5347700.0,SPY,0.002799053709038768,0.00279514365281129
2000-06-29,144.75,145.75,143.5156,144.1875,6345700.0,SPY,-0.00944611421210817,-0.009491011710587298
2000-06-30,143.9375,145.5937,143.8906,145.2812,7420200.0,SPY,0.007585262245340285,0.00755663879679214
2000-07-03,145.4375,147.4375,145.1875,147.2812,1436600.0,SPY,0.013766406114486873,0.013672509906655429
2000-07-05,146.375,146.6562,144.375,144.625,2748200.0,SPY,-0.018034888363212764,-0.018199499123579484
2000-07-06,144.9375,146.4687,144.2187,145.75,5963200.0,SPY,0.007778738115816752,0.007748639716761098
2000-07-07,146.6875,148.7812,146.25,148.0937,3034800.0,SPY,0.01608027444253879,0.015952356313231886
2000-07-10,147.875,148.9062,147.5312,147.8437,2816100.0,SPY,-0.001688120426459716,-0.0016895469073538983
2000-07-11,147.4687,149.125,147.1562,148.1562,5431600.0,SPY,0.0021137187448636574,0.002111487984311316
2000-07-12,149.2812,150.125,148.6875,149.125,5883000.0,SPY,0.006539044602925648,0.0065177577972891435
2000-07-13,149.9843,150.375,149.1875,149.7812,5356000.0,SPY,0.004400335289187041,0.004390682121614556
2000-07-14,150.4375,151.25,149.6718,151.25,5341900.0,SPY,0.009806304128956,0.009758534371256117
2000-07-17,150.9843,151.9843,150.6875,151.0,4208300.0,SPY,-0.0016528925619834212,-0.001654260096026465
2000-07-18,150.625,150.625,149.3437,149.7656,4262100.0,SPY,-0.008174834437085998,-0.008208431622356023
2000-07-19,149.4687,149.9062,148.25,148.5625,8506800.0,SPY,-0.008033219911648626,-0.008065660072155548
2000-07-20,149.0,150.625,148.8125,150.625,4538900.0,SPY,0.013883045856121212,0.013787559124506807
2000-07-21,149.75,149.75,147.6875,147.6875,5656900.0,SPY,-0.019502074688796722,-0.019694749297792885
2000-07-24,148.125,148.8593,146.5625,146.8437,5628500.0,SPY,-0.005713415150232715,-0.005729799142073651
2000-07-25,147.75,147.8437,146.7812,147.3125,4757100.0,SPY,0.003192510131520665,0.00318742489129684
2000-07-26,146.9687,147.1562,145.6406,145.875,12062500.0,SPY,-0.009758167161646125,-0.009806090089629784
2000-07-27,145.9375,146.625,144.6875,145.375,7652600.0,SPY,-0.003427592116538092,-0.003433479767891519
2000-07-28,145.7187,145.9062,141.5156,142.0937,6229500.0,SPY,-0.022571281169389446,-0.022829911693967003
2000-07-31,142.9375,144.125,142.0625,143.0,5265500.0,SPY,0.006378185661996216,0.0063579311150457965
2000-08-01,143.625,144.7187,143.125,143.875,3946600.0,SPY,0.006118881118881037,0.0061002367821393535
2000-08-02,143.875,145.4062,143.625,144.5937,7439800.0,SPY,0.004995308427454548,0.004982873268754338
2000-08-03,142.875,145.8125,142.625,145.5937,4607100.0,SPY,0.006915930638748513,0.006892125284875375
2000-08-04,146.3125,146.7187,145.4062,146.375,3686600.0,SPY,0.005366303624401159,0.005351956322205048
2000-08-07,146.7187,148.4375,146.375,148.125,4159800.0,SPY,0.011955593509820561,0.011884689971514114
2000-08-08,147.5,148.8125,147.5,148.6875,3658700.0,SPY,0.0037974683544304,0.003790276173780827
2000-08-09,149.1406,149.2187,147.375,147.4375,5383800.0,SPY,-0.008406893652795344,-0.0084424308952827
2000-08-10,147.5312,147.8593,146.2812,146.7187,4193400.0,SPY,-0.0048752861381941015,-0.004887209113387493
2000-08-11,146.625,148.0,145.5625,147.4062,5089400.0,SPY,0.004685837592617759,0.00467489323132819
2000-08-14,147.7812,149.5625,147.0625,149.2812,2966700.0,SPY,0.012719953434794373,0.012639734366098962
2000-08-15,149.3437,149.8125,148.5625,149.1562,5564600.0,SPY,-0.0008373458948615076,-0.0008376966647594872
2000-08-16,149.3125,149.9375,147.8437,148.625,5191600.0,SPY,-0.003561367211017741,-0.003567723976228083
2000-08-17,148.6875,150.4375,148.3437,150.1875,5652200.0,SPY,0.010513036164844447,0.010458158485741812
2000-08-18,150.375,150.375,149.2187,149.6875,4626400.0,SPY,-0.0033291718684976823,-0.003334725891453274
2000-08-21,150.0312,150.7187,149.4062,150.5,2380600.0,SPY,0.00542797494780789,0.005413296583696004
2000-08-22,150.5625,151.3125,150.0937,150.25,3075300.0,SPY,-0.0016611295681062677,-0.001662510773613414
2000-08-23,149.8125,151.2812,149.2812,150.8437,5483200.0,SPY,0.0039514143094843135,0.003943627976573364
2000-08-24,151.1562,151.5,150.5,151.3125,4529000.0,SPY,0.0031078526978587373,0.003103033306387008
2000-08-25,151.1562,151.625,150.9375,151.25,2822200.0,SPY,-0.00041305245766209975,-0.0004131377873263841
2000-08-28,151.25,152.9062,151.25,151.7656,5518700.0,SPY,0.003408925619834857,0.003403128404009889
2000-08-29,151.4375,151.875,150.9062,151.7968,3561900.0,SPY,0.00020558018417871082,0.00020555905546836052
2000-08-30,151.3125,151.5,150.3437,150.3437,3964800.0,SPY,-0.009572665563437277,-0.009618778041947999
2000-08-31,151.0625,153.0937,150.9062,152.3437,4863100.0,SPY,0.013302852064968507,0.013215146098558141
2000-09-01,153.25,153.5937,152.0,152.5,3191200.0,SPY,0.0010259695674976754,0.0010254436204273454
2000-09-05,151.875,152.2031,150.8125,151.2812,3470800.0,SPY,-0.007992131147540937,-0.008024239417778235
2000-09-06,151.1875,151.9531,149.5312,149.5625,4322200.0,SPY,-0.011360962234567284,-0.011425990961096082
2000-09-07,150.25,151.0781,149.8281,150.8437,4265500.0,SPY,0.008566318428750552,0.008529835723298148
2000-09-08,150.2812,150.5,149.3281,149.8125,3518200.0,SPY,-0.006836215234709897,-0.006859689197287145
2000-09-11,149.75,151.1875,148.6875,149.5937,3937500.0,SPY,-0.0014604922820190547,-0.0014615598404391352
2000-09-12,149.75,150.25,148.4375,148.5,4769100.0,SPY,-0.007311136765786319,-0.007337994111409601
2000-09-13,148.0,149.3437,147.6562,148.8906,7691600.0,SPY,0.002630303030302983,0.002626849837258046
2000-09-14,149.875,149.9375,148.1562,149.6406,3397100.0,SPY,0.005037255541988639,0.005024611014989994
2000-09-15,148.1875,148.25,146.0,146.0,4085700.0,SPY,-0.02432895885207631,-0.024629797386665937
2000-09-18,146.375,146.9687,144.2031,144.6562,5109300.0,SPY,-0.009204109589041054,-0.009246729123860141
2000-09-19,145.125,146.3125,144.7031,145.9687,6588200.0,SPY,0.009073237095955866,0.009032322578775766
2000-09-20,145.6875,146.0312,143.1562,144.8906,6508100.0,SPY,-0.007385829975878444,-0.0074132402666575265
2000-09-21,144.4687,145.5625,142.625,142.6875,5972300.0,SPY,-0.015205265213892427,-0.015322050606580198
2000-09-22,142.625,145.3125,142.4218,145.2812,7791300.0,SPY,0.018177485764345302,0.018014250440750404
2000-09-25,145.9375,146.0625,143.7187,144.25,9726300.0,SPY,-0.0070979589926295494,-0.007123269342555694
2000-09-26,144.375,145.0,142.4062,142.4062,5302400.0,SPY,-0.012781975736568363,-0.012864368032299695
2000-09-27,143.5625,143.9687,142.125,143.1562,7186200.0,SPY,0.005266624627298544,0.005252804462326825
2000-09-28,143.1875,146.3281,142.8906,145.0,7036400.0,SPY,0.012879637766299856,0.012797400602338268
2000-09-29,145.4687,145.9687,143.625,143.625,9333600.0,SPY,-0.009482758620689702,-0.009528006251654696
2000-10-02,144.2812,144.9062,143.1406,143.8437,5517800.0,SPY,0.001522715404699726,0.0015215572491430096
2000-10-03,144.5312,145.75,142.2812,142.5,9347200.0,SPY,-0.009341389299635683,-0.009385293709357596
2000-10-04,142.875,144.25,141.75,143.6875,6148900.0,SPY,0.008333333333333304,0.008298802814695064
2000-10-05,143.4062,144.8437,143.3125,144.1875,4566900.0,SPY,0.003479773814702103,0.003473733410572176
2000-10-06,143.875,144.6406,139.75,141.0625,10014900.0,SPY,-0.02167316861725188,-0.021911481356218013
2000-10-09,141.3125,141.3125,139.375,140.0,4508000.0,SPY,-0.007532122286220688,-0.0075606319684501985
2000-10-10,140.0937,141.25,137.6875,137.6875,6104700.0,SPY,-0.01651785714285714,-0.016655798046742408
2000-10-11,137.625,138.625,135.125,136.5312,10346000.0,SPY,-0.008398002723558728,-0.008433464627445077
2000-10-12,137.2812,137.5937,132.7812,133.125,12336900.0,SPY,-0.02494814372099574,-0.025264623471427296
2000-10-13,132.9375,137.6562,132.875,137.5625,11778800.0,SPY,0.03333333333333344,0.03278982282299097
2000-10-16,137.4062,138.2343,136.6875,138.1875,5659000.0,SPY,0.004543389368468986,0.004533099330984736
2000-10-17,138.4375,138.5625,134.4062,134.75,7831700.0,SPY,-0.02487562189054726,-0.02519024882855852
2000-10-18,132.625,136.125,130.1562,134.25,10897300.0,SPY,-0.0037105751391465214,-0.00371747640013242
2000-10-19,136.8437,139.4531,136.4375,139.3125,8767300.0,SPY,0.0377094972067038,0.037015877757113444
2000-10-20,138.375,141.1875,138.375,139.9062,7373500.0,SPY,0.004261641991924803,0.004252586912912114
2000-10-23,139.9375,141.0312,138.9375,140.5312,5290000.0,SPY,0.004467278791075779,0.004457330119167315
2000-10-24,140.9687,141.9375,139.0,139.5937,5750700.0,SPY,-0.0066711164495856234,-0.006693467808064108
2000-10-25,138.75,139.5625,136.125,136.3125,9137600.0,SPY,-0.023505358766190865,-0.023786016408255086
2000-10-26,137.125,137.6562,134.0312,136.6875,9345800.0,SPY,0.0027510316368637433,0.002747254475138702
2000-10-27,137.875,139.2812,136.625,139.2812,9762900.0,SPY,0.01897540009144949,0.01879761272391332
2000-10-30,138.4375,141.0937,138.1562,140.5312,10154100.0,SPY,0.008974649845061577,0.008934617017266859
2000-10-31,141.0156,143.6875,140.0625,142.9531,7752400.0,SPY,0.017233895391201237,0.01708707625918031
